ride_length,Conteo_ridelength,member_casual
13:33:57,1,casual
13:34:13,1,casual
13:34:22,1,casual
13:34:26,1,casual
13:34:43,1,casual
13:34:49,1,casual
13:35:06,1,casual
13:35:13,2,casual
13:35:20,1,casual
13:35:37,1,casual
13:35:44,1,casual
13:35:47,1,casual
13:35:48,1,casual
13:35:50,1,casual
13:35:51,1,casual
13:36:01,1,casual
13:36:12,1,casual
13:36:31,2,casual
13:36:44,1,casual
13:36:55,1,casual
13:36:57,1,casual
13:37:01,1,casual
13:37:11,1,casual
13:37:36,1,casual
13:37:46,1,casual
13:37:59,2,casual
13:38:05,1,casual
13:38:38,1,member
13:38:46,1,casual
13:38:56,1,casual
13:38:59,1,casual
13:39:03,1,casual
13:39:22,1,casual
13:39:41,1,casual
13:39:43,1,casual
13:39:55,1,casual
13:40:00,1,member
13:40:25,1,member
13:40:26,1,casual
13:40:44,1,member
13:40:49,1,member
13:41:02,1,casual
13:41:14,1,casual
13:41:22,1,member
13:41:31,1,casual
13:41:32,1,casual
13:41:42,1,casual
13:41:57,1,casual
13:42:34,1,casual
13:43:05,1,member
13:43:25,1,casual
13:43:26,1,member
13:43:39,1,casual
13:43:46,1,casual
13:43:48,1,casual
13:44:03,1,casual
13:44:11,2,casual
13:44:13,1,casual
13:45:08,1,member
13:45:24,1,casual
13:45:35,1,casual
13:45:45,1,casual
13:45:58,1,casual
13:46:08,1,casual
13:46:22,1,member
13:47:19,1,casual
13:47:22,1,member
13:47:51,1,casual
13:47:59,1,member
13:48:29,1,casual
13:48:32,1,casual
13:48:32,1,member
13:48:48,1,casual
13:48:50,1,casual
13:48:58,1,casual
13:49:06,1,member
13:49:16,1,casual
13:49:19,1,casual
13:49:53,1,casual
13:49:54,1,casual
13:50:09,2,casual
13:50:12,1,member
13:50:17,1,casual
13:50:43,1,member
13:51:01,1,casual
13:52:17,1,casual
13:52:24,1,casual
13:52:27,1,member
13:52:37,1,casual
13:53:17,1,casual
13:53:20,1,member
13:53:22,1,member
13:53:26,1,casual
13:53:37,1,casual
13:53:43,1,casual
13:53:56,1,member
13:53:58,1,casual
13:54:05,1,member
13:54:14,1,member
13:54:24,1,casual
13:54:29,2,casual
13:54:30,1,member
13:54:36,1,casual
13:54:43,1,casual
13:54:46,1,member
13:54:47,1,casual
13:54:57,1,casual
13:55:07,1,casual
13:55:17,1,casual
13:55:24,1,member
13:55:38,1,member
13:55:39,1,casual
13:55:40,1,casual
13:55:50,1,casual
13:55:56,1,casual
13:56:12,2,casual
13:56:22,1,casual
13:56:28,1,casual
13:56:38,2,casual
13:56:45,1,casual
13:56:49,1,casual
13:57:01,1,casual
13:57:10,1,casual
13:57:29,1,casual
13:57:59,1,casual
13:58:04,1,casual
13:58:12,1,casual
13:58:33,1,casual
13:58:54,1,casual
13:59:00,1,casual
13:59:01,1,casual
13:59:16,1,member
13:59:21,1,casual
13:59:35,1,member
13:59:39,1,member
13:59:40,1,member
13:59:50,1,casual
13:59:51,1,casual
13:59:58,1,casual
14:00:05,1,casual
14:00:25,1,casual
14:00:41,1,member
14:00:48,1,casual
14:00:53,1,casual
14:01:25,1,casual
14:01:37,1,casual
14:01:38,1,casual
14:01:51,1,member
14:02:06,1,casual
14:02:10,1,casual
14:02:12,1,member
14:02:14,1,casual
14:02:21,1,casual
14:02:28,1,member
14:02:31,1,casual
14:02:39,1,casual
14:02:45,1,casual
14:02:55,1,casual
14:03:05,1,member
14:03:09,1,member
14:03:11,1,casual
14:03:16,1,casual
14:03:23,1,casual
14:03:25,1,casual
14:03:42,1,casual
14:03:58,1,casual
14:04:02,1,casual
14:04:20,1,casual
14:04:26,1,casual
14:04:36,1,casual
14:04:43,1,casual
14:05:08,1,casual
14:05:18,1,casual
14:05:21,1,casual
14:05:49,1,casual
14:05:51,1,casual
14:06:03,1,casual
14:06:06,1,casual
14:06:27,1,casual
14:06:45,1,casual
14:06:51,1,member
14:07:24,1,member
14:07:45,1,casual
14:08:19,1,casual
14:08:33,1,casual
14:08:52,1,casual
14:08:58,1,casual
14:09:07,1,casual
14:09:18,1,casual
14:09:28,1,casual
14:09:44,1,member
14:09:53,1,casual
14:09:56,1,casual
14:10:02,1,casual
14:10:30,1,casual
14:10:36,1,casual
14:10:49,1,casual
14:10:50,1,member
14:10:54,2,casual
14:10:56,1,casual
14:11:02,1,casual
14:11:02,1,member
14:11:05,1,casual
14:11:08,1,member
14:11:43,1,casual
14:12:13,1,casual
14:12:26,1,member
14:13:04,1,casual
14:13:13,1,casual
14:13:17,1,casual
14:13:25,1,casual
14:13:35,1,member
14:13:54,1,casual
14:14:07,1,member
14:14:11,2,casual
14:14:18,1,casual
14:14:26,1,casual
14:14:36,1,casual
14:14:39,1,casual
14:14:50,1,casual
14:14:54,1,casual
14:15:02,1,member
14:15:32,1,casual
14:15:58,1,casual
14:16:00,1,casual
14:16:37,1,casual
14:16:38,1,casual
14:16:57,1,member
14:17:45,1,casual
14:17:56,1,casual
14:18:04,1,casual
14:18:08,1,member
14:18:13,1,casual
14:18:21,1,member
14:18:38,1,member
14:18:56,1,casual
14:19:03,1,casual
14:19:09,1,casual
14:19:11,1,casual
14:19:36,1,casual
14:20:18,1,casual
14:20:26,1,casual
14:20:47,1,casual
14:20:49,1,casual
14:20:51,1,casual
14:21:13,1,casual
14:21:16,1,member
14:21:17,1,casual
14:21:29,1,casual
14:21:32,1,casual
14:22:30,1,casual
14:22:44,1,casual
14:22:55,1,casual
14:23:12,1,casual
14:23:26,1,casual
14:23:52,1,member
14:24:29,1,casual
14:24:36,1,casual
14:24:49,1,casual
14:25:08,1,casual
14:25:21,1,casual
14:25:49,1,casual
14:25:52,1,member
14:25:53,1,casual
14:25:58,1,casual
14:26:10,1,casual
14:26:13,1,casual
14:26:33,1,casual
14:26:35,1,casual
14:26:57,1,casual
14:27:11,1,casual
14:27:14,1,casual
14:27:46,1,casual
14:28:22,1,casual
14:28:22,1,member
14:28:33,1,casual
14:28:36,1,casual
14:28:39,1,member
14:29:10,1,casual
14:29:12,1,casual
14:29:13,1,member
14:29:32,2,casual
14:30:03,2,casual
14:30:21,1,casual
14:31:04,1,casual
14:31:09,1,member
14:31:34,1,member
14:31:42,1,casual
14:31:45,1,member
14:32:00,1,casual
14:32:17,1,casual
14:32:25,1,casual
14:32:25,1,member
14:32:30,1,casual
14:32:40,1,casual
14:32:47,1,member
14:33:04,1,casual
14:34:03,1,casual
14:34:49,1,member
14:34:55,1,casual
14:35:19,1,casual
14:35:39,1,casual
14:35:42,1,member
14:35:43,1,casual
14:35:57,1,casual
14:35:59,1,member
14:36:14,1,casual
14:36:35,1,casual
14:36:49,1,member
14:37:09,1,member
14:37:10,1,member
14:37:21,1,casual
14:37:24,1,member
14:37:33,1,casual
14:38:20,1,casual
14:38:21,1,casual
14:38:24,1,member
14:38:26,1,casual
14:38:36,1,casual
14:38:37,1,casual
14:38:43,1,casual
14:38:55,1,member
14:38:59,1,casual
14:39:00,1,casual
14:39:08,1,casual
14:39:14,1,casual
14:39:35,1,casual
14:39:49,1,casual
14:40:10,1,member
14:40:33,1,casual
14:40:35,2,casual
14:40:48,1,casual
14:41:10,1,casual
14:41:21,1,casual
14:41:34,1,casual
14:41:45,1,casual
14:42:03,1,casual
14:42:05,1,casual
14:42:33,1,casual
14:42:40,1,member
14:42:49,1,casual
14:43:11,1,member
14:43:27,1,member
14:43:33,1,casual
14:43:35,1,casual
14:43:44,1,casual
14:43:52,1,casual
14:43:53,1,casual
14:43:56,2,casual
14:43:59,1,casual
14:44:05,1,member
14:44:14,1,casual
14:44:16,1,casual
14:44:17,1,casual
14:44:18,1,casual
14:44:29,1,casual
14:44:49,1,member
14:44:59,1,casual
14:45:20,1,casual
14:45:35,1,member
14:45:41,1,casual
14:45:43,1,casual
14:46:08,1,casual
14:47:06,2,casual
14:47:14,1,casual
14:47:45,1,casual
14:47:46,1,casual
14:47:48,1,casual
14:47:53,1,casual
14:48:10,1,casual
14:48:20,1,casual
14:48:40,1,member
14:48:53,1,casual
14:49:05,1,casual
14:49:22,1,member
14:49:27,1,casual
14:49:29,1,member
14:50:04,1,casual
14:50:10,1,member
14:50:14,1,casual
14:50:34,1,casual
14:50:44,1,member
14:50:49,1,casual
14:51:02,1,casual
14:51:04,1,casual
14:51:09,1,casual
14:51:32,1,casual
14:52:04,1,casual
14:52:17,1,casual
14:52:34,1,casual
14:52:51,1,casual
14:53:02,1,casual
14:53:22,1,member
14:53:28,1,casual
14:53:39,1,casual
14:53:40,1,casual
14:53:42,2,casual
14:54:07,1,casual
14:54:25,1,member
14:54:32,1,casual
14:54:41,1,member
14:54:42,1,casual
14:54:53,1,member
14:55:02,1,casual
14:55:29,1,member
14:55:43,1,member
14:56:30,1,member
14:56:40,1,casual
14:56:51,1,casual
14:56:54,1,casual
14:56:55,1,casual
14:57:02,1,casual
14:57:25,1,casual
14:57:31,1,member
14:57:34,1,casual
14:57:45,1,casual
14:57:52,1,casual
14:58:04,1,casual
14:58:23,1,casual
14:58:36,1,member
14:58:43,1,casual
14:58:43,2,member
14:59:05,1,casual
14:59:14,1,casual
14:59:20,1,casual
14:59:23,1,casual
14:59:31,1,casual
14:59:58,1,casual
15:00:01,1,casual
15:00:11,1,casual
15:00:25,1,member
15:00:30,1,casual
15:00:33,1,member
15:00:52,1,casual
15:00:59,1,casual
15:01:04,1,casual
15:02:01,1,casual
15:02:20,1,member
15:02:23,1,casual
15:02:34,1,casual
15:02:41,1,casual
15:02:46,1,member
15:03:00,1,member
15:03:02,1,casual
15:03:11,1,casual
15:03:33,1,casual
15:03:37,1,casual
15:03:42,1,casual
15:03:57,1,casual
15:04:09,1,casual
15:04:20,1,casual
15:04:52,1,casual
15:05:06,1,member
15:05:07,1,member
15:05:08,1,casual
15:05:11,1,casual
15:05:12,1,member
15:05:23,1,casual
15:05:38,1,casual
15:05:48,1,casual
15:06:00,1,member
15:06:05,1,casual
15:06:24,1,member
15:06:32,1,member
15:06:51,1,casual
15:06:54,1,casual
15:06:55,1,casual
15:06:56,1,member
15:07:13,1,member
15:07:26,1,casual
15:07:34,1,casual
15:08:00,1,casual
15:08:28,1,casual
15:08:52,1,member
15:09:10,1,member
15:09:56,1,member
15:10:06,1,casual
15:10:10,1,member
15:10:11,1,casual
15:10:57,1,casual
15:11:30,1,casual
15:11:43,1,casual
15:11:58,1,casual
15:12:13,1,casual
15:12:24,1,casual
15:12:37,1,casual
15:12:51,1,casual
15:12:53,1,casual
15:12:57,1,casual
15:13:08,1,casual
15:13:26,1,member
15:13:33,1,casual
15:13:44,1,casual
15:13:44,1,member
15:13:53,1,casual
15:13:58,1,member
15:14:25,1,casual
15:14:41,1,casual
15:14:56,1,casual
15:15:04,1,casual
15:15:07,1,casual
15:15:18,1,casual
15:15:39,1,member
15:16:03,1,casual
15:16:07,1,casual
15:16:10,1,casual
15:16:16,1,casual
15:16:18,1,casual
15:16:24,1,casual
15:16:43,1,casual
15:17:02,1,member
15:17:23,1,casual
15:17:42,1,casual
15:17:43,1,member
15:17:45,1,casual
15:18:18,1,casual
15:18:20,1,member
15:18:28,1,casual
15:18:46,1,casual
15:18:55,1,member
15:19:06,1,casual
15:19:10,1,casual
15:19:29,1,casual
15:19:48,1,casual
15:19:48,1,member
15:20:18,1,casual
15:20:40,1,casual
15:21:01,1,casual
15:21:16,1,casual
15:21:23,3,casual
15:21:56,1,member
15:21:58,1,casual
15:22:26,1,casual
15:22:27,1,casual
15:22:34,1,casual
15:22:46,1,casual
15:22:53,1,casual
15:23:10,1,casual
15:23:23,1,casual
15:23:32,1,casual
15:23:35,1,casual
15:23:37,1,casual
15:24:14,1,casual
15:24:19,1,member
15:24:56,1,casual
15:24:59,1,casual
15:25:02,1,casual
15:25:13,1,casual
15:25:23,1,casual
15:25:25,1,casual
15:25:37,1,casual
15:25:42,1,casual
15:25:56,1,casual
15:26:06,1,casual
15:26:29,1,casual
15:27:05,1,casual
15:27:10,1,member
15:27:15,1,casual
15:27:22,1,casual
15:27:30,1,casual
15:27:39,1,member
15:27:44,1,casual
15:27:54,1,casual
15:27:57,1,casual
15:28:28,1,casual
15:28:30,1,casual
15:28:47,1,member
15:29:06,1,casual
15:29:44,1,casual
15:30:12,1,member
15:30:15,1,casual
15:30:58,1,casual
15:31:12,1,casual
15:31:54,1,casual
15:32:09,1,member
15:32:41,1,casual
15:32:48,1,casual
15:33:02,1,casual
15:33:23,1,casual
15:33:35,1,casual
15:33:49,1,casual
15:34:03,1,casual
15:34:18,1,casual
15:34:33,1,casual
15:34:39,1,member
15:34:53,1,member
15:34:58,1,casual
15:35:18,1,member
15:35:22,1,casual
15:35:55,1,casual
15:36:02,2,member
15:36:48,1,casual
15:36:56,1,casual
15:36:57,1,casual
15:37:14,1,casual
15:38:00,1,casual
15:38:01,1,casual
15:38:04,1,casual
15:38:12,1,casual
15:38:31,1,casual
15:38:36,1,casual
15:38:38,1,casual
15:39:01,1,casual
15:39:27,1,casual
15:39:33,2,casual
15:39:57,1,casual
15:40:00,1,member
15:40:11,1,casual
15:40:22,1,casual
15:40:23,1,casual
15:40:26,1,member
15:40:44,1,member
15:41:10,1,casual
15:41:19,1,casual
15:41:23,1,casual
15:41:40,1,casual
15:41:50,1,casual
15:42:21,1,casual
15:42:27,1,casual
15:42:39,1,casual
15:42:41,1,casual
15:43:08,1,casual
15:43:25,1,casual
15:43:33,1,member
15:43:42,1,casual
15:43:53,1,casual
15:43:58,1,casual
15:44:09,1,casual
15:44:10,1,casual
15:44:11,1,casual
15:44:30,1,casual
15:44:31,1,member
15:44:44,1,member
15:44:56,1,casual
15:45:10,1,member
15:45:29,1,member
15:45:49,1,casual
15:46:04,1,member
15:46:09,1,casual
15:46:15,1,casual
15:46:16,1,casual
15:46:37,1,member
15:46:49,1,casual
15:46:55,1,casual
15:47:06,1,member
15:47:41,1,member
15:48:05,1,member
15:48:18,1,member
15:48:19,1,casual
15:48:40,1,casual
15:48:58,1,casual
15:49:42,1,casual
15:49:51,1,casual
15:50:39,1,casual
15:50:49,1,member
15:50:57,1,member
15:51:31,1,casual
15:51:51,1,casual
15:52:07,1,casual
15:52:49,1,member
15:52:53,1,casual
15:52:54,1,casual
15:52:57,1,member
15:53:01,1,casual
15:53:28,1,casual
15:53:42,1,casual
15:54:03,2,casual
15:54:11,1,casual
15:54:21,1,casual
15:54:25,1,casual
15:55:11,1,member
15:55:25,1,member
15:55:30,1,casual
15:55:37,1,casual
15:56:04,1,casual
15:56:24,1,member
15:56:28,1,casual
15:56:47,1,casual
15:56:57,1,casual
15:57:01,1,casual
15:57:04,1,casual
15:57:21,1,casual
15:57:22,1,casual
15:57:23,1,casual
15:58:06,1,casual
15:58:07,1,casual
15:58:10,1,casual
15:58:26,1,member
15:58:36,1,casual
15:58:56,1,casual
15:59:05,1,casual
15:59:13,1,member
15:59:19,1,casual
15:59:43,1,member
16:00:50,1,casual
16:00:56,1,casual
16:01:04,1,member
16:01:32,1,casual
16:01:33,1,casual
16:02:12,1,casual
16:02:14,1,casual
16:02:42,1,casual
16:02:47,2,casual
16:02:54,1,member
16:03:27,1,member
16:03:37,1,casual
16:03:47,1,casual
16:04:10,1,casual
16:04:36,1,casual
16:04:47,1,member
16:05:13,1,member
16:05:25,1,casual
16:05:35,1,casual
16:06:24,1,casual
16:06:50,1,member
16:07:05,1,casual
16:07:16,1,casual
16:07:28,1,casual
16:07:29,1,casual
16:07:30,1,casual
16:07:33,1,casual
16:07:58,1,casual
16:07:59,1,member
16:08:13,1,casual
16:08:15,1,casual
16:08:23,1,casual
16:08:52,1,casual
16:08:58,1,casual
16:09:25,1,casual
16:09:30,1,casual
16:09:58,2,member
16:10:10,1,member
16:10:16,1,casual
16:10:42,1,casual
16:11:13,1,casual
16:11:14,1,casual
16:11:24,1,member
16:11:37,1,casual
16:11:42,2,casual
16:11:47,1,member
16:11:51,1,casual
16:11:51,1,member
16:11:52,1,casual
16:11:54,1,member
16:12:10,1,casual
16:12:30,1,casual
16:12:36,1,member
16:12:41,1,casual
16:12:45,1,casual
16:12:48,1,casual
16:12:53,1,casual
16:13:10,1,member
16:13:51,2,casual
16:13:52,1,casual
16:13:59,1,casual
16:14:25,1,casual
16:14:25,1,member
16:14:28,1,member
16:14:38,1,casual
16:14:51,1,casual
16:14:52,1,casual
16:15:08,1,casual
16:15:17,1,casual
16:15:22,1,casual
16:15:24,1,casual
16:15:36,1,casual
16:15:37,1,casual
16:16:01,1,casual
16:16:21,1,casual
16:16:22,1,casual
16:16:23,1,member
16:16:41,1,casual
16:16:44,1,member
16:17:19,1,member
16:17:26,1,casual
16:17:38,1,casual
16:17:50,1,casual
16:17:52,1,casual
16:18:11,1,casual
16:18:17,1,casual
16:18:32,1,casual
16:18:38,1,member
16:18:50,1,casual
16:18:51,1,casual
16:19:04,1,member
16:19:12,1,member
16:19:40,1,casual
16:19:48,1,casual
16:19:49,1,casual
16:19:53,1,casual
16:20:21,1,casual
16:20:40,1,casual
16:20:51,1,member
16:21:00,2,casual
16:21:04,1,member
16:21:42,1,member
16:21:44,1,member
16:21:57,1,casual
16:22:37,1,casual
16:22:44,1,casual
16:22:53,1,member
16:23:05,1,casual
16:23:23,1,casual
16:23:26,1,casual
16:23:42,1,casual
16:23:47,1,casual
16:24:09,1,casual
16:24:16,1,casual
16:24:21,1,member
16:24:26,2,casual
16:25:02,1,casual
16:25:03,1,casual
16:25:06,1,casual
16:25:09,1,casual
16:25:20,1,casual
16:25:31,1,casual
16:25:44,1,casual
16:25:54,1,casual
16:26:03,1,member
16:26:12,1,casual
16:26:16,1,member
16:26:17,1,casual
16:26:36,1,casual
16:26:40,1,member
16:26:42,1,casual
16:27:20,1,casual
16:27:29,1,member
16:27:47,1,member
16:27:48,1,member
16:28:07,2,casual
16:29:11,1,member
16:29:21,1,casual
16:30:11,1,member
16:30:18,1,member
16:31:00,1,member
16:31:22,1,casual
16:31:26,1,casual
16:31:29,1,casual
16:31:59,1,member
16:32:10,1,casual
16:32:20,1,casual
16:32:21,1,casual
16:32:23,1,casual
16:32:25,1,member
16:32:53,1,casual
16:32:54,1,casual
16:33:09,1,casual
16:34:27,1,casual
16:34:41,1,casual
16:34:53,1,casual
16:35:05,1,casual
16:35:27,1,casual
16:35:37,1,casual
16:35:54,1,casual
16:36:01,1,casual
16:36:28,1,casual
16:36:36,1,member
16:36:40,1,casual
16:36:42,2,casual
16:36:42,1,member
16:36:49,1,casual
16:36:54,1,casual
16:37:33,1,casual
16:37:34,1,member
16:37:42,1,casual
16:37:49,1,casual
16:37:52,1,casual
16:38:04,1,member
16:38:16,1,casual
16:38:26,1,casual
16:38:46,1,casual
16:38:53,1,casual
16:39:01,1,casual
16:39:50,1,casual
16:39:59,1,casual
16:40:01,1,casual
16:40:18,2,casual
16:40:25,1,casual
16:40:33,1,casual
16:40:44,1,casual
16:40:45,1,casual
16:40:50,1,casual
16:41:19,1,casual
16:41:52,1,member
16:42:05,1,casual
16:42:09,1,casual
16:42:30,1,casual
16:42:47,1,casual
16:43:06,1,casual
16:43:33,1,member
16:43:35,1,casual
16:43:45,1,casual
16:44:05,1,member
16:44:29,1,casual
16:44:33,1,casual
16:44:47,1,member
16:45:01,1,casual
16:45:02,1,casual
16:45:02,1,member
16:45:20,1,casual
16:45:25,1,casual
16:45:31,1,member
16:45:53,1,casual
16:46:12,1,member
16:47:03,1,casual
16:47:15,1,casual
16:47:18,1,casual
16:47:19,1,casual
16:47:22,1,casual
16:48:03,1,casual
16:48:06,1,casual
16:48:12,1,casual
16:48:16,1,casual
16:48:44,1,casual
16:48:46,1,member
16:49:03,2,casual
16:49:16,1,casual
16:49:22,1,member
16:49:23,1,casual
16:49:49,1,casual
16:49:50,1,member
16:49:52,1,member
16:50:04,1,member
16:50:16,1,casual
16:50:44,1,member
16:50:49,1,casual
16:50:55,1,casual
16:51:04,1,casual
16:51:06,1,casual
16:51:13,1,casual
16:51:23,1,casual
16:51:25,1,casual
16:51:27,1,casual
16:51:28,1,casual
16:51:47,1,member
16:51:52,1,casual
16:51:53,1,casual
16:52:22,1,casual
16:52:27,1,casual
16:52:32,1,casual
16:52:52,1,casual
16:52:55,1,member
16:53:23,1,casual
16:53:30,1,casual
16:53:32,1,casual
16:53:41,1,casual
16:53:44,1,casual
16:53:45,1,casual
16:54:38,1,casual
16:54:39,1,casual
16:54:42,1,casual
16:54:46,1,casual
16:54:48,1,casual
16:54:50,1,casual
16:55:10,1,casual
16:55:23,1,member
16:55:43,1,casual
16:55:45,1,member
16:55:53,1,member
16:55:54,1,casual
16:55:54,1,member
16:56:07,1,member
16:57:06,2,casual
16:57:22,1,member
16:57:26,1,casual
16:57:29,1,casual
16:57:36,1,casual
16:57:52,1,casual
16:58:22,1,casual
16:58:36,1,casual
16:58:44,1,casual
16:58:58,1,casual
16:59:05,1,member
16:59:07,1,casual
17:00:11,1,casual
17:00:13,1,casual
17:00:44,1,casual
17:00:53,1,member
17:00:58,1,casual
17:01:00,1,casual
17:01:34,1,casual
17:01:41,1,casual
17:02:52,1,casual
17:02:57,1,casual
17:02:59,1,casual
17:03:02,1,casual
17:03:08,1,casual
17:03:45,2,casual
17:03:59,1,casual
17:04:10,1,member
17:04:31,1,casual
17:05:04,1,casual
17:05:12,1,casual
17:05:18,1,casual
17:05:19,1,casual
17:05:26,1,casual
17:06:19,1,casual
17:06:26,1,casual
17:06:32,1,casual
17:06:36,1,casual
17:07:22,1,casual
17:07:30,1,casual
17:07:43,1,member
17:08:00,1,casual
17:08:30,1,casual
17:08:35,1,casual
17:08:40,1,member
17:09:06,1,casual
17:09:15,2,casual
17:09:20,1,member
17:09:32,1,casual
17:09:54,1,casual
17:10:00,1,member
17:10:17,1,casual
17:10:34,1,member
17:11:14,1,casual
17:11:35,1,casual
17:11:40,1,casual
17:11:50,2,casual
17:11:51,1,casual
17:12:03,1,member
17:12:10,1,casual
17:12:17,1,casual
17:12:28,1,casual
17:13:35,1,member
17:13:45,2,casual
17:13:46,1,casual
17:14:02,1,casual
17:14:54,1,casual
17:15:00,1,casual
17:15:10,1,casual
17:15:49,1,casual
17:15:53,1,member
17:16:11,1,casual
17:16:48,1,member
17:17:00,1,casual
17:17:09,1,casual
17:17:22,1,casual
17:17:43,1,casual
17:17:44,1,casual
17:17:46,1,casual
17:17:56,1,casual
17:17:59,1,casual
17:18:04,1,casual
17:18:26,1,casual
17:19:13,1,casual
17:19:35,1,casual
17:20:13,1,member
17:20:58,1,casual
17:21:28,1,member
17:22:55,1,casual
17:23:33,1,casual
17:23:35,1,casual
17:23:39,1,casual
17:23:46,1,member
17:24:14,1,casual
17:24:17,1,casual
17:24:25,1,casual
17:24:26,1,casual
17:25:02,1,casual
17:25:54,1,casual
17:26:18,1,member
17:26:27,1,casual
17:26:53,2,casual
17:27:09,1,casual
17:27:31,1,casual
17:27:44,2,casual
17:27:54,1,casual
17:28:05,1,casual
17:28:18,1,member
17:28:22,1,casual
17:28:42,1,casual
17:29:34,1,casual
17:29:36,1,member
17:29:55,1,casual
17:30:15,1,casual
17:30:20,1,casual
17:30:44,1,casual
17:30:51,1,member
17:30:57,1,casual
17:31:38,1,member
17:31:45,1,member
17:31:56,1,casual
17:32:48,1,member
17:33:29,1,casual
17:33:47,1,casual
17:34:01,1,casual
17:34:42,1,casual
17:34:46,1,member
17:34:49,1,casual
17:34:50,1,casual
17:34:51,1,casual
17:35:07,1,casual
17:35:21,1,casual
17:35:24,1,member
17:35:46,1,member
17:36:22,1,casual
17:36:24,1,casual
17:36:37,1,member
17:36:45,1,casual
17:36:48,1,casual
17:37:05,1,casual
17:37:21,1,casual
17:37:35,1,casual
17:38:14,1,casual
17:38:16,1,member
17:38:30,1,casual
17:38:48,1,casual
17:38:54,1,casual
17:39:14,1,member
17:39:34,1,casual
17:39:42,1,casual
17:39:47,1,casual
17:40:02,1,casual
17:40:03,1,casual
17:40:07,1,casual
17:41:22,1,casual
17:41:48,1,member
17:41:57,1,casual
17:42:09,1,member
17:42:35,1,casual
17:42:40,1,casual
17:42:51,1,casual
17:42:53,1,casual
17:43:10,1,casual
17:43:17,1,casual
17:43:24,2,casual
17:44:00,1,casual
17:44:03,1,casual
17:44:12,2,casual
17:44:15,1,casual
17:44:16,1,casual
17:44:39,1,casual
17:44:53,1,casual
17:44:56,1,casual
17:45:17,1,casual
17:45:23,1,casual
17:45:37,1,casual
17:45:45,1,casual
17:46:25,1,casual
17:46:50,1,casual
17:47:06,1,casual
17:47:09,1,casual
17:47:10,1,casual
17:47:10,1,member
17:47:33,1,casual
17:47:56,1,casual
17:49:01,1,member
17:49:12,1,casual
17:49:38,1,casual
17:49:53,1,casual
17:49:57,1,member
17:50:10,1,casual
17:50:31,1,casual
17:50:55,1,casual
17:51:17,2,casual
17:51:31,1,casual
17:52:04,1,casual
17:52:25,1,casual
17:52:35,1,casual
17:53:23,1,casual
17:53:32,1,casual
17:54:05,1,casual
17:54:26,1,casual
17:54:38,1,casual
17:54:47,1,casual
17:55:38,1,casual
17:55:54,1,member
17:56:11,1,casual
17:56:18,1,casual
17:56:23,1,casual
17:56:51,1,casual
17:56:54,1,casual
17:57:16,1,casual
17:57:17,1,casual
17:57:19,1,casual
17:57:37,1,casual
17:57:44,1,casual
17:58:08,1,casual
17:58:45,1,casual
17:58:46,1,member
17:59:51,1,casual
18:00:15,1,member
18:00:22,1,casual
18:00:31,2,casual
18:00:34,1,casual
18:01:33,1,casual
18:01:41,1,casual
18:02:08,1,casual
18:02:25,2,casual
18:02:35,1,member
18:02:58,1,casual
18:03:39,1,casual
18:03:45,1,casual
18:03:53,1,casual
18:03:55,1,casual
18:04:08,1,casual
18:04:38,1,casual
18:04:53,1,casual
18:05:01,1,casual
18:05:39,1,casual
18:05:55,1,casual
18:05:56,1,casual
18:05:58,1,casual
18:06:03,1,casual
18:06:11,1,casual
18:06:16,1,casual
